time,pitch,velocity,m1,m2,m3,m4
0,1.09,-0.78,1023,1023,1023,1023
10,1.08,-0.45,1023,1023,1023,1023
20,1.08,-0.67,1023,1023,1023,1023
30,1.07,-0.67,1023,1023,1023,1023
40,1.07,0.0,1023,1023,1023,1023
50,1.07,0.0,1023,1023,1023,1023
60,1.07,-0.22,1023,1023,1023,1023
70,1.07,0.56,1023,1023,1023,1023
80,1.08,0.9,1023,1023,1023,1023
90,1.09,1.23,1023,1023,1023,1023
100,1.11,1.79,1023,1023,1023,1023
110,1.13,2.13,1023,1023,1023,1023
120,1.15,3.36,1023,1023,1023,1023
130,1.19,3.13,1023,1023,1023,1023
140,1.23,4.81,1023,1023,1023,1023
150,1.27,4.36,1023,1023,1023,1023
160,1.33,6.27,1023,1023,1023,1023
170,1.4,6.71,1023,1023,1023,1023
180,1.47,6.71,1023,1023,1023,1023
190,1.53,7.05,1023,1023,1023,1023
200,1.62,9.96,1023,1023,1023,1023
210,1.71,8.73,1023,1023,1023,1023
220,1.81,10.07,1023,1023,1023,1023
230,1.9,9.51,1023,1023,1023,1023
240,2.0,9.74,1023,1023,1023,1023
250,2.1,8.95,1023,1023,1023,1023
260,2.19,10.41,1023,1023,1023,1023
270,2.29,9.85,1023,1023,1023,1023
280,2.39,9.62,1023,1023,1023,1023
290,2.49,9.51,1023,1023,1023,1023
300,2.58,9.51,1023,1023,1023,1023
310,2.67,8.62,1023,1023,1023,1023
320,2.76,9.29,1023,1023,1023,1023
330,2.85,8.28,1023,1023,1023,1023
340,2.94,8.73,1023,1023,1023,1023
350,3.02,8.62,1023,1023,1023,1023
360,3.1,7.5,1023,1023,1023,1023
370,3.19,9.4,1023,1023,1023,1023
380,3.27,7.61,1023,1023,1023,1023
390,3.34,6.94,1023,1023,1023,1023
400,3.41,6.49,1023,1023,1023,1023
410,3.47,6.49,1023,1023,1023,1023
420,3.54,5.82,1023,1023,1023,1023
430,3.59,4.81,1023,1023,1023,1023
440,3.63,4.14,1023,1023,1023,1023
450,3.67,4.25,1023,1023,1023,1023
460,3.72,3.69,1023,1023,1023,1023
470,3.75,2.46,1023,1023,1023,1023
480,3.77,2.57,1023,1023,1023,1023
490,3.8,2.24,1023,1023,1023,1023
500,3.82,2.24,1023,1023,1023,1023
510,3.83,0.34,1023,1023,1023,1023
520,3.84,1.34,1023,1023,1023,1023
530,3.85,0.45,1023,1023,1023,1023
540,3.84,-0.9,1023,1023,1023,1023
550,3.84,-1.68,1023,1023,1023,1023
560,3.82,-1.79,1023,1023,1023,1023
570,3.8,-1.57,1023,1023,1023,1023
580,3.77,-2.69,1023,1023,1023,1023
590,3.75,-2.13,1023,1023,1023,1023
600,3.73,-2.46,1023,1023,1023,1023
610,3.71,-2.69,1023,1023,1023,1023
620,3.67,-3.47,1023,1023,1023,1023
630,3.63,-4.25,1023,1023,1023,1023
640,3.59,-4.7,1023,1023,1023,1023
650,3.53,-5.04,1023,1023,1023,1023
660,3.49,-5.6,1023,1023,1023,1023
670,3.43,-5.04,1023,1023,1023,1023
680,3.37,-6.6,1023,1023,1023,1023
690,3.31,-6.6,1023,1023,1023,1023
700,3.24,-6.83,1023,1023,1023,1023
710,3.17,-6.94,1023,1023,1023,1023
720,3.09,-7.83,1023,1023,1023,1023
730,3.02,-8.5,1023,1023,1023,1023
740,2.93,-8.06,1023,1023,1023,1023
750,2.84,-9.06,1023,1023,1023,1023
760,2.75,-9.51,1023,1023,1023,1023
770,2.66,-9.29,1023,1023,1023,1023
780,2.56,-10.63,1023,1023,1023,1023
790,2.45,-10.63,1023,1023,1023,1023
800,2.35,-9.62,1023,1023,1023,1023
810,2.25,-8.62,1023,1023,1023,1023
820,2.16,-8.84,1023,1023,1023,1023
830,2.08,-7.83,1023,1023,1023,1023
840,2.01,-7.39,1023,1023,1023,1023
850,1.93,-8.73,1023,1023,1023,1023
860,1.85,-7.61,1023,1023,1023,1023
870,1.77,-7.39,1023,1023,1023,1023
880,1.7,-7.61,1023,1023,1023,1023
890,1.62,-8.06,1023,1023,1023,1023
900,1.54,-7.83,1023,1023,1023,1023
910,1.46,-7.72,1023,1023,1023,1023
920,1.38,-7.95,1023,1023,1023,1023
930,1.3,-6.94,1023,1023,1023,1023
940,1.24,-6.15,1023,1023,1023,1023
950,1.17,-6.38,1023,1023,1023,1023
960,1.12,-4.92,1023,1023,1023,1023
970,1.07,-4.25,1023,1023,1023,1023
980,1.02,-3.8,1023,1023,1023,1023
990,0.99,-3.69,1023,1023,1023,1023
1000,0.96,-2.13,1023,1023,1023,1023
1010,0.94,-1.79,1023,1023,1023,1023
1020,0.92,-1.9,1023,1023,1023,1023
1030,0.91,0.22,1023,1023,1023,1023
1040,0.91,-0.45,1023,1023,1023,1023
1050,0.91,0.9,1023,1023,1023,1023
1060,0.93,1.57,1023,1023,1023,1023
1070,0.95,2.13,1023,1023,1023,1023
1080,0.96,2.01,1023,1023,1023,1023
1090,0.99,2.69,1023,1023,1023,1023
1100,1.02,3.02,1023,1023,1023,1023
1110,1.05,2.91,1023,1023,1023,1023
1120,1.08,4.03,1023,1023,1023,1023
1130,1.12,4.81,1023,1023,1023,1023
1140,1.17,4.14,1023,1023,1023,1023
1150,1.22,4.7,1023,1023,1023,1023
1160,1.26,5.15,1023,1023,1023,1023
1170,1.32,5.48,1023,1023,1023,1023
1180,1.37,4.81,1023,1023,1023,1023
1190,1.42,6.83,1023,1023,1023,1023
1200,1.49,6.71,1023,1023,1023,1023
1210,1.56,6.83,1023,1023,1023,1023
1220,1.63,7.39,1023,1023,1023,1023
1230,1.71,8.95,1023,1023,1023,1023
1240,1.8,7.72,1023,1023,1023,1023
1250,1.87,7.95,1023,1023,1023,1023
1260,1.96,8.95,1023,1023,1023,1023
1270,2.05,9.51,1023,1023,1023,1023
1280,2.14,9.29,1023,1023,1023,1023
1290,2.24,9.06,1023,1023,1023,1023
1300,2.33,10.85,1023,1023,1023,1023
1310,2.43,8.62,1023,1023,1023,1023
1320,2.52,9.74,1023,1023,1023,1023
1330,2.61,8.28,1023,1023,1023,1023
1340,2.7,9.96,1023,1023,1023,1023
1350,2.8,8.84,1023,1023,1023,1023
1360,2.89,9.06,1023,1023,1023,1023
1370,2.99,8.95,1023,1023,1023,1023
1380,3.07,8.5,1023,1023,1023,1023
1390,3.17,9.62,1023,1023,1023,1023
1400,3.25,8.06,1023,1023,1023,1023
1410,3.33,7.95,1023,1023,1023,1023
1420,3.41,7.39,1023,1023,1023,1023
1430,3.48,7.39,1023,1023,1023,1023
1440,3.55,5.37,1023,1023,1023,1023
1450,3.6,5.82,1023,1023,1023,1023
1460,3.66,6.15,1023,1023,1023,1023
1470,3.72,4.59,1023,1023,1023,1023
1480,3.76,4.14,1023,1023,1023,1023
1490,3.81,4.59,1023,1023,1023,1023
1500,3.85,3.13,1023,1023,1023,1023
1510,3.88,2.91,1023,1023,1023,1023
1520,3.91,3.02,1023,1023,1023,1023
1530,3.94,2.46,1023,1023,1023,1023
1540,3.95,1.9,1023,1023,1023,1023
1550,3.98,1.45,1023,1023,1023,1023
1560,3.99,0.56,1023,1023,1023,1023
1570,3.98,-0.9,1023,1023,1023,1023
1580,3.97,-1.57,1023,1023,1023,1023
1590,3.95,-3.02,1023,1023,1023,1023
1600,3.92,-2.91,1023,1023,1023,1023
1610,3.89,-3.92,1023,1023,1023,1023
1620,3.85,-4.03,1023,1023,1023,1023
1630,3.8,-5.48,1023,1023,1023,1023
1640,3.75,-5.71,1023,1023,1023,1023
1650,3.68,-6.94,1023,1023,1023,1023
1660,3.61,-6.38,1023,1023,1023,1023
1670,3.55,-7.16,1023,1023,1023,1023
1680,3.48,-6.94,1023,1023,1023,1023
1690,3.41,-6.38,1023,1023,1023,1023
1700,3.34,-7.16,1023,1023,1023,1023
1710,3.27,-7.05,1023,1023,1023,1023
1720,3.19,-7.95,1023,1023,1023,1023
1730,3.13,-6.38,1023,1023,1023,1023
1740,3.06,-7.05,1023,1023,1023,1023
1750,2.99,-6.27,1023,1023,1023,1023
1760,2.93,-5.71,1023,1023,1023,1023
1770,2.87,-7.5,1023,1023,1023,1023
1780,2.8,-5.6,1023,1023,1023,1023
1790,2.74,-6.71,1023,1023,1023,1023
1800,2.67,-6.04,1023,1023,1023,1023
1810,2.62,-5.48,1023,1023,1023,1023
1820,2.57,-3.92,1023,1023,1023,1023
1830,2.54,-3.92,1023,1023,1023,1023
1840,2.5,-2.46,1023,1023,1023,1023
1850,2.48,-2.35,1023,1023,1023,1023
1860,2.46,-1.57,1023,1023,1023,1023
1870,2.45,-2.35,1023,1023,1023,1023
1880,2.43,-1.79,1023,1023,1023,1023
1890,2.4,-2.24,1023,1023,1023,1023
1900,2.38,-2.91,1023,1023,1023,1023
1910,2.35,-3.25,1023,1023,1023,1023
1920,2.32,-2.8,1023,1023,1023,1023
1930,2.29,-2.69,1023,1023,1023,1023
1940,2.26,-4.03,1023,1023,1023,1023
1950,2.23,-2.35,1023,1023,1023,1023
1960,2.2,-2.8,1023,1023,1023,1023
1970,2.18,-2.91,1023,1023,1023,1023
1980,2.15,-2.57,1023,1023,1023,1023
1990,2.12,-3.47,1023,1023,1023,1023
2000,2.09,-3.36,1023,1023,1023,1023
2010,1.21,-0.11,256,256,256,256
2020,1.2,-0.22,256,256,256,256
2030,1.2,-0.22,256,256,256,256
2040,1.2,-0.45,256,256,256,256
2050,1.19,-0.45,256,256,256,256
2060,1.19,-0.34,256,256,256,256
2070,1.19,-0.45,256,256,256,256
2080,1.19,-0.45,256,256,256,256
2090,1.18,-0.56,256,256,256,256
2100,1.17,-0.56,256,256,256,256
2110,1.17,-0.22,256,256,256,256
2120,1.17,-0.22,256,256,256,256
2130,1.17,-0.22,256,256,256,256
2140,1.17,-0.22,256,256,256,256
2150,1.16,-0.11,256,256,256,256
2160,1.16,0.0,256,256,256,256
2170,1.16,0.0,256,256,256,256
2180,1.16,0.11,256,256,256,256
2190,1.17,0.22,256,256,256,256
2200,1.17,0.22,256,256,256,256
2210,1.17,0.22,256,256,256,256
2220,1.17,0.34,256,256,256,256
2230,1.17,0.56,256,256,256,256
2240,1.18,0.67,256,256,256,256
2250,1.19,0.67,256,256,256,256
2260,1.2,0.9,256,256,256,256
2270,1.2,0.78,256,256,256,256
2280,1.21,0.78,256,256,256,256
2290,1.22,0.78,256,256,256,256
2300,1.23,0.67,256,256,256,256
2310,1.24,0.78,256,256,256,256
2320,1.24,0.56,256,256,256,256
2330,1.25,0.56,256,256,256,256
2340,1.26,0.45,256,256,256,256
2350,1.26,0.45,256,256,256,256
2360,1.26,0.34,256,256,256,256
2370,1.27,0.22,256,256,256,256
2380,1.26,0.0,256,256,256,256
2390,1.27,0.11,256,256,256,256
2400,1.26,-0.22,256,256,256,256
2410,1.26,-0.11,256,256,256,256
2420,1.27,-0.11,256,256,256,256
2430,1.26,0.0,256,256,256,256
2440,1.26,-0.11,256,256,256,256
2450,1.26,0.0,256,256,256,256
2460,1.26,0.0,256,256,256,256
2470,1.26,0.22,256,256,256,256
2480,1.27,0.22,256,256,256,256
2490,1.27,0.11,256,256,256,256
2500,1.27,0.11,256,256,256,256
2510,1.27,0.0,256,256,256,256
2520,1.26,-0.11,256,256,256,256
2530,1.27,-0.11,256,256,256,256
2540,1.27,0.22,256,256,256,256
2550,1.27,0.45,256,256,256,256
2560,1.27,0.45,256,256,256,256
2570,1.28,0.67,256,256,256,256
2580,1.28,0.45,256,256,256,256
2590,1.29,0.56,256,256,256,256
2600,1.3,0.67,256,256,256,256
2610,1.3,0.34,256,256,256,256
2620,1.3,0.0,256,256,256,256
2630,1.3,0.11,256,256,256,256
2640,1.3,0.0,256,256,256,256
2650,1.3,-0.11,256,256,256,256
2660,1.3,-0.11,256,256,256,256
2670,1.3,-0.11,256,256,256,256
2680,1.3,0.0,256,256,256,256
2690,1.3,0.11,256,256,256,256
2700,1.3,0.22,256,256,256,256
2710,1.31,0.22,256,256,256,256
2720,1.31,0.22,256,256,256,256
2730,1.31,0.11,256,256,256,256
2740,1.31,0.0,256,256,256,256
2750,1.31,-0.22,256,256,256,256
2760,1.31,-0.45,256,256,256,256
2770,1.3,-0.78,256,256,256,256
2780,1.29,-0.67,256,256,256,256
2790,1.29,-0.56,256,256,256,256
2800,1.29,-0.9,256,256,256,256
2810,1.27,-0.56,256,256,256,256
2820,1.27,-0.56,256,256,256,256
2830,1.26,-0.34,256,256,256,256
2840,1.26,-0.45,256,256,256,256
2850,1.26,-0.34,256,256,256,256
2860,1.26,-0.34,256,256,256,256
2870,1.25,-0.34,256,256,256,256
2880,1.25,0.0,256,256,256,256
2890,1.25,0.0,256,256,256,256
2900,1.25,0.22,256,256,256,256
2910,1.26,0.34,256,256,256,256
2920,1.26,0.22,256,256,256,256
2930,1.26,0.56,256,256,256,256
2940,1.27,0.56,256,256,256,256
2950,1.27,0.56,256,256,256,256
2960,1.28,0.67,256,256,256,256
2970,1.29,0.56,256,256,256,256
2980,1.29,0.56,256,256,256,256
2990,1.29,0.56,256,256,256,256
3000,1.3,0.22,256,256,256,256
3010,1.3,0.34,256,256,256,256
3020,1.31,0.0,256,256,256,256
3030,1.31,0.22,256,256,256,256
3040,1.31,0.56,256,256,256,256
3050,1.32,0.45,256,256,256,256
3060,1.32,0.67,256,256,256,256
3070,1.33,0.56,256,256,256,256
3080,1.33,0.56,256,256,256,256
3090,1.34,0.56,256,256,256,256
3100,1.35,0.56,256,256,256,256
3110,1.35,0.78,256,256,256,256
3120,1.36,0.78,256,256,256,256
3130,1.37,0.67,256,256,256,256
3140,1.37,0.78,256,256,256,256
3150,1.38,0.9,256,256,256,256
3160,1.39,0.9,256,256,256,256
3170,1.4,0.9,256,256,256,256
3180,1.4,1.01,256,256,256,256
3190,1.41,0.78,256,256,256,256
3200,1.42,0.67,256,256,256,256
3210,1.42,0.56,256,256,256,256
3220,1.43,0.56,256,256,256,256
3230,1.44,0.67,256,256,256,256
3240,1.44,0.67,256,256,256,256
3250,1.45,0.56,256,256,256,256
3260,1.46,0.34,256,256,256,256
3270,1.46,0.22,256,256,256,256
3280,1.46,0.11,256,256,256,256
3290,1.46,0.0,256,256,256,256
3300,1.46,-0.11,256,256,256,256
3310,1.46,-0.11,256,256,256,256
3320,1.45,-0.11,256,256,256,256
3330,1.45,-0.11,256,256,256,256
3340,1.45,-0.22,256,256,256,256
3350,1.45,0.0,256,256,256,256
3360,1.44,0.0,256,256,256,256
3370,1.45,0.0,256,256,256,256
3380,1.44,-0.22,256,256,256,256
3390,1.44,-0.22,256,256,256,256
3400,1.44,0.0,256,256,256,256
3410,1.44,0.11,256,256,256,256
3420,1.44,0.34,256,256,256,256
3430,1.45,0.0,256,256,256,256
3440,1.44,0.11,256,256,256,256
3450,1.44,0.11,256,256,256,256
3460,1.44,-0.11,256,256,256,256
3470,1.44,0.0,256,256,256,256
3480,1.44,-0.45,256,256,256,256
3490,1.43,-0.34,256,256,256,256
3500,1.43,-0.22,256,256,256,256
3510,1.43,-0.45,256,256,256,256
3520,1.42,0.0,256,256,256,256
3530,1.43,0.11,256,256,256,256
3540,1.43,0.0,256,256,256,256
3550,1.43,0.22,256,256,256,256
3560,1.43,0.0,256,256,256,256
3570,1.43,0.0,256,256,256,256
3580,1.43,0.0,256,256,256,256
3590,1.43,-0.11,256,256,256,256
3600,1.43,-0.34,256,256,256,256
3610,1.42,-0.22,256,256,256,256
3620,1.42,-0.11,256,256,256,256
3630,1.42,-0.22,256,256,256,256
3640,1.41,-0.22,256,256,256,256
3650,1.41,-0.56,256,256,256,256
3660,1.4,-0.9,256,256,256,256
3670,1.39,-0.78,256,256,256,256
3680,1.38,-1.01,256,256,256,256
3690,1.37,-0.9,256,256,256,256
3700,1.36,-0.78,256,256,256,256
3710,1.35,-1.23,256,256,256,256
3720,1.34,-0.67,256,256,256,256
3730,1.33,-0.78,256,256,256,256
3740,1.32,-0.56,256,256,256,256
3750,1.32,-0.45,256,256,256,256
3760,1.31,-0.45,256,256,256,256
3770,1.31,0.0,256,256,256,256
3780,1.31,0.11,256,256,256,256
3790,1.31,0.45,256,256,256,256
3800,1.32,0.56,256,256,256,256
3810,1.32,0.45,256,256,256,256
3820,1.33,0.45,256,256,256,256
3830,1.33,0.56,256,256,256,256
3840,1.33,0.67,256,256,256,256
3850,1.34,0.56,256,256,256,256
3860,1.35,0.45,256,256,256,256
3870,1.35,0.45,256,256,256,256
3880,1.36,0.56,256,256,256,256
3890,1.36,0.78,256,256,256,256
3900,1.36,0.67,256,256,256,256
3910,1.37,0.78,256,256,256,256
3920,1.38,1.01,256,256,256,256
3930,1.38,0.9,256,256,256,256
3940,1.39,1.01,256,256,256,256
3950,1.4,0.9,256,256,256,256
3960,1.41,0.78,256,256,256,256
3970,1.42,0.9,256,256,256,256
3980,1.43,1.01,256,256,256,256
3990,1.44,1.01,256,256,256,256
4000,1.45,0.67,256,256,256,256
4010,1.45,0.67,256,256,256,256
4020,1.22,0.67,384,384,384,384
4030,1.22,0.56,384,384,384,384
4040,1.23,0.45,384,384,384,384
4050,1.23,0.45,384,384,384,384
4060,1.23,0.22,384,384,384,384
4070,1.24,0.45,384,384,384,384
4080,1.25,0.67,384,384,384,384
4090,1.26,0.9,384,384,384,384
4100,1.27,0.9,384,384,384,384
4110,1.27,1.45,384,384,384,384
4120,1.29,1.68,384,384,384,384
4130,1.31,1.79,384,384,384,384
4140,1.33,2.46,384,384,384,384
4150,1.36,2.57,384,384,384,384
4160,1.38,2.8,384,384,384,384
4170,1.41,3.25,384,384,384,384
4180,1.45,3.58,384,384,384,384
4190,1.49,3.92,384,384,384,384
4200,1.53,4.48,384,384,384,384
4210,1.58,4.92,384,384,384,384
4220,1.63,5.26,384,384,384,384
4230,1.69,5.71,384,384,384,384
4240,1.74,6.38,384,384,384,384
4250,1.82,6.94,384,384,384,384
4260,1.88,7.61,384,384,384,384
4270,1.97,8.06,384,384,384,384
4280,2.05,8.62,384,384,384,384
4290,2.14,9.06,384,384,384,384
4300,2.23,9.62,384,384,384,384
4310,2.33,10.18,384,384,384,384
4320,2.44,10.85,384,384,384,384
4330,2.55,11.08,384,384,384,384
4340,2.67,11.53,384,384,384,384
4350,2.78,11.97,384,384,384,384
4360,2.9,12.31,384,384,384,384
4370,3.02,12.2,384,384,384,384
4380,3.15,12.42,384,384,384,384
4390,3.28,12.65,384,384,384,384
4400,3.4,12.42,384,384,384,384
4410,3.53,12.53,384,384,384,384
4420,3.65,12.31,384,384,384,384
4430,3.78,12.42,384,384,384,384
4440,3.91,11.75,384,384,384,384
4450,4.01,11.97,384,384,384,384
4460,4.14,11.64,384,384,384,384
4470,4.26,11.3,384,384,384,384
4480,4.36,10.74,384,384,384,384
4490,4.47,10.52,384,384,384,384
4500,4.57,9.96,384,384,384,384
4510,4.67,9.4,384,384,384,384
4520,4.76,9.06,384,384,384,384
4530,4.86,8.17,384,384,384,384
4540,4.94,8.17,384,384,384,384
4550,5.02,7.72,384,384,384,384
4560,5.09,7.39,384,384,384,384
4570,5.16,6.6,384,384,384,384
4580,5.23,6.49,384,384,384,384
4590,5.3,5.82,384,384,384,384
4600,5.35,5.15,384,384,384,384
4610,5.4,4.59,384,384,384,384
4620,5.44,4.14,384,384,384,384
4630,5.48,3.36,384,384,384,384
4640,5.52,3.02,384,384,384,384
4650,5.54,2.24,384,384,384,384
4660,5.57,2.01,384,384,384,384
4670,5.59,1.45,384,384,384,384
4680,5.6,0.78,384,384,384,384
4690,5.61,0.56,384,384,384,384
4700,5.61,-0.22,384,384,384,384
4710,5.6,-0.67,384,384,384,384
4720,5.6,-1.01,384,384,384,384
4730,5.58,-1.68,384,384,384,384
4740,5.56,-2.13,384,384,384,384
4750,5.54,-2.69,384,384,384,384
4760,5.51,-3.25,384,384,384,384
4770,5.48,-3.47,384,384,384,384
4780,5.44,-3.92,384,384,384,384
4790,5.4,-4.14,384,384,384,384
4800,5.4,-4.14,384,384,384,384
4810,5.31,-4.7,384,384,384,384
4820,5.31,-4.7,384,384,384,384
4830,5.21,-5.37,384,384,384,384
4840,5.21,-5.37,384,384,384,384
4850,5.09,-5.71,384,384,384,384
4860,5.03,-6.27,384,384,384,384
4870,4.97,-6.27,384,384,384,384
4880,4.9,-6.71,384,384,384,384
4890,4.84,-6.71,384,384,384,384
4900,4.84,-6.71,384,384,384,384
4910,4.7,-6.83,384,384,384,384
4920,4.7,-6.83,384,384,384,384
4930,4.57,-7.05,384,384,384,384
4940,4.5,-6.71,384,384,384,384
4950,4.43,-6.38,384,384,384,384
4960,4.37,-6.38,384,384,384,384
4970,4.31,-5.93,384,384,384,384
4980,4.31,-5.93,384,384,384,384
4990,4.19,-6.04,384,384,384,384
5000,4.19,-6.04,384,384,384,384
5010,4.07,-5.6,384,384,384,384
5020,4.07,-5.6,384,384,384,384
5030,3.95,-5.6,384,384,384,384
5040,3.9,-4.92,384,384,384,384
5050,3.85,-4.92,384,384,384,384
5060,3.85,-4.92,384,384,384,384
5070,3.76,-4.25,384,384,384,384
5080,3.76,-4.25,384,384,384,384
5090,3.69,-3.69,384,384,384,384
5100,3.64,-3.36,384,384,384,384
5110,3.62,-3.13,384,384,384,384
5120,3.62,-3.13,384,384,384,384
5130,3.55,-2.91,384,384,384,384
5140,3.55,-2.91,384,384,384,384
5150,3.52,-2.01,384,384,384,384
5160,3.49,-1.45,384,384,384,384
5170,3.48,-1.12,384,384,384,384
5180,3.48,-1.12,384,384,384,384
5190,3.46,-1.01,384,384,384,384
5200,3.46,-1.01,384,384,384,384
5210,3.46,-0.22,384,384,384,384
5220,3.46,-0.22,384,384,384,384
5230,3.46,0.0,384,384,384,384
5240,3.46,0.0,384,384,384,384
5250,3.47,0.78,384,384,384,384
5260,3.47,0.78,384,384,384,384
5270,3.49,1.23,384,384,384,384
5280,3.49,1.23,384,384,384,384
5290,3.53,2.35,384,384,384,384
5300,3.53,2.35,384,384,384,384
5310,3.57,2.13,384,384,384,384
5320,3.57,2.13,384,384,384,384
5330,3.62,2.57,384,384,384,384
5340,3.62,2.57,384,384,384,384
5350,3.67,2.46,384,384,384,384
5360,3.67,2.46,384,384,384,384
5370,3.72,2.24,384,384,384,384
5380,3.72,2.24,384,384,384,384
5390,3.73,2.13,384,384,384,384
5400,3.77,2.01,384,384,384,384
5410,3.77,2.01,384,384,384,384
5420,3.8,1.34,384,384,384,384
5430,3.8,1.34,384,384,384,384
5440,3.81,1.23,384,384,384,384
5450,3.82,0.67,384,384,384,384
5460,3.82,0.67,384,384,384,384
5470,3.84,0.9,384,384,384,384
5480,3.84,0.9,384,384,384,384
5490,3.85,0.9,384,384,384,384
5500,3.86,0.56,384,384,384,384
5510,3.86,0.56,384,384,384,384
5520,3.87,0.56,384,384,384,384
5530,3.87,0.0,384,384,384,384
5540,3.87,0.0,384,384,384,384
5550,3.87,-0.56,384,384,384,384
5560,3.87,-0.56,384,384,384,384
5570,3.85,-0.67,384,384,384,384
5580,3.85,-0.67,384,384,384,384
5590,3.84,-0.9,384,384,384,384
5600,3.84,-0.9,384,384,384,384
5610,3.82,-1.23,384,384,384,384
5620,3.82,-1.23,384,384,384,384
5630,3.79,-1.57,384,384,384,384
5640,3.79,-1.57,384,384,384,384
5650,3.76,-2.01,384,384,384,384
5660,3.76,-2.01,384,384,384,384
5670,3.71,-2.24,384,384,384,384
5680,3.71,-2.24,384,384,384,384
5690,3.67,-2.01,384,384,384,384
5700,3.67,-2.01,384,384,384,384
5710,3.65,-2.24,384,384,384,384
5720,3.63,-2.13,384,384,384,384
5730,3.58,-2.24,384,384,384,384
5740,3.58,-2.24,384,384,384,384
5750,3.55,-1.57,384,384,384,384
5760,3.55,-1.57,384,384,384,384
5770,3.53,-1.34,384,384,384,384
5780,3.51,-1.57,384,384,384,384
5790,3.5,-1.45,384,384,384,384
5800,3.49,-0.9,384,384,384,384
5810,3.47,-1.12,384,384,384,384
5820,3.47,-1.12,384,384,384,384
5830,3.45,-1.23,384,384,384,384
5840,3.45,-1.23,384,384,384,384
5850,3.44,-0.78,384,384,384,384
5860,3.43,-1.12,384,384,384,384
5870,3.42,-0.67,384,384,384,384
5880,3.42,-0.67,384,384,384,384
5890,3.41,-0.9,384,384,384,384
5900,3.4,-0.67,384,384,384,384
5910,3.4,-0.67,384,384,384,384
5920,3.39,-0.34,384,384,384,384
5930,3.39,-0.45,384,384,384,384
5940,3.39,-0.56,384,384,384,384
5950,3.38,-0.34,384,384,384,384
5960,3.38,-0.56,384,384,384,384
5970,3.37,-0.78,384,384,384,384
5980,3.37,0.0,384,384,384,384
5990,3.37,-0.67,384,384,384,384
6000,3.37,0.34,384,384,384,384
6010,3.37,-0.45,384,384,384,384
6020,3.37,0.0,384,384,384,384
6030,1.19,0.56,512,512,512,512
6040,1.19,0.22,512,512,512,512
6050,1.2,0.34,512,512,512,512
6060,1.2,0.78,512,512,512,512
6070,1.21,0.78,512,512,512,512
6080,1.22,0.78,512,512,512,512
6090,1.23,1.45,512,512,512,512
6100,1.25,2.01,512,512,512,512
6110,1.27,2.46,512,512,512,512
6120,1.3,3.25,512,512,512,512
6130,1.34,4.14,512,512,512,512
6140,1.39,4.59,512,512,512,512
6150,1.43,5.37,512,512,512,512
6160,1.49,6.15,512,512,512,512
6170,1.56,6.6,512,512,512,512
6180,1.62,7.05,512,512,512,512
6190,1.69,7.61,512,512,512,512
6200,1.77,7.95,512,512,512,512
6210,1.85,8.06,512,512,512,512
6220,1.94,8.5,512,512,512,512
6230,2.02,8.95,512,512,512,512
6240,2.11,9.06,512,512,512,512
6250,2.2,9.29,512,512,512,512
6260,2.31,9.51,512,512,512,512
6270,2.4,9.62,512,512,512,512
6280,2.49,9.4,512,512,512,512
6290,2.59,9.62,512,512,512,512
6300,2.68,9.4,512,512,512,512
6310,2.77,9.51,512,512,512,512
6320,2.86,9.4,512,512,512,512
6330,2.96,8.17,512,512,512,512
6340,3.04,8.62,512,512,512,512
6350,3.12,7.72,512,512,512,512
6360,3.2,7.83,512,512,512,512
6370,3.28,7.05,512,512,512,512
6380,3.35,6.6,512,512,512,512
6390,3.41,5.15,512,512,512,512
6400,3.45,4.81,512,512,512,512
6410,3.49,3.69,512,512,512,512
6420,3.53,3.58,512,512,512,512
6430,3.56,2.01,512,512,512,512
6440,3.58,1.12,512,512,512,512
6450,3.59,-0.11,512,512,512,512
6460,3.59,0.9,512,512,512,512
6470,3.59,-1.23,512,512,512,512
6480,3.58,-1.34,512,512,512,512
6490,3.56,-2.91,512,512,512,512
6500,3.53,-3.02,512,512,512,512
6510,3.49,-4.14,512,512,512,512
6520,3.45,-4.59,512,512,512,512
6530,3.41,-4.36,512,512,512,512
6540,3.35,-6.15,512,512,512,512
6550,3.29,-6.71,512,512,512,512
6560,3.22,-7.16,512,512,512,512
6570,3.15,-6.94,512,512,512,512
6580,3.08,-7.27,512,512,512,512
6590,3.0,-7.83,512,512,512,512
6600,2.93,-8.17,512,512,512,512
6610,2.83,-9.29,512,512,512,512
6620,2.75,-8.95,512,512,512,512
6630,2.66,-9.74,512,512,512,512
6640,2.56,-9.51,512,512,512,512
6650,2.45,-10.41,512,512,512,512
6660,2.36,-9.74,512,512,512,512
6670,2.25,-11.3,512,512,512,512
6680,2.14,-10.18,512,512,512,512
6690,2.03,-10.18,512,512,512,512
6700,1.94,-9.96,512,512,512,512
6710,1.84,-9.4,512,512,512,512
6720,1.74,-9.74,512,512,512,512
6730,1.64,-9.62,512,512,512,512
6740,1.55,-8.39,512,512,512,512
6750,1.47,-8.17,512,512,512,512
6760,1.39,-7.72,512,512,512,512
6770,1.31,-7.27,512,512,512,512
6780,1.25,-6.04,512,512,512,512
6790,1.19,-5.82,512,512,512,512
6800,1.13,-5.26,512,512,512,512
6810,1.08,-4.92,512,512,512,512
