time,pitch,velocity,m1,m2,m3,m4
810,3.0,-6.49,1023,1023,1023,1023
820,2.95,-5.15,1023,1023,1023,1023
830,2.89,-6.49,1023,1023,1023,1023
840,2.83,-5.93,1023,1023,1023,1023
850,2.77,-5.93,1023,1023,1023,1023
860,2.71,-5.93,1023,1023,1023,1023
870,2.64,-5.48,1023,1023,1023,1023
880,2.58,-6.27,1023,1023,1023,1023
890,2.52,-5.82,1023,1023,1023,1023
900,2.46,-6.04,1023,1023,1023,1023
910,2.4,-5.37,1023,1023,1023,1023
920,2.35,-4.48,1023,1023,1023,1023
930,2.31,-4.25,1023,1023,1023,1023
940,2.26,-4.14,1023,1023,1023,1023
950,2.22,-3.8,1023,1023,1023,1023
960,2.18,-3.69,1023,1023,1023,1023
970,2.14,-2.91,1023,1023,1023,1023
980,2.11,-2.13,1023,1023,1023,1023
990,2.1,-1.79,1023,1023,1023,1023
1000,2.08,-1.79,1023,1023,1023,1023
1010,2.05,-3.8,1023,1023,1023,1023
1020,2.0,-3.92,1023,1023,1023,1023
1030,1.96,-4.48,1023,1023,1023,1023
1040,1.91,-5.15,1023,1023,1023,1023
1050,1.86,-4.81,1023,1023,1023,1023
1060,1.8,-5.93,1023,1023,1023,1023
1070,1.75,-4.25,1023,1023,1023,1023
1080,1.7,-4.14,1023,1023,1023,1023
1090,1.67,-3.13,1023,1023,1023,1023
1100,1.64,-1.9,1023,1023,1023,1023
1110,1.62,-1.12,1023,1023,1023,1023
1120,1.62,-0.22,1023,1023,1023,1023
1130,1.62,0.67,1023,1023,1023,1023
1140,1.63,1.68,1023,1023,1023,1023
1150,1.65,3.36,1023,1023,1023,1023
1160,1.68,4.14,1023,1023,1023,1023
1170,1.73,4.92,1023,1023,1023,1023
1180,1.78,6.6,1023,1023,1023,1023
1190,1.85,7.61,1023,1023,1023,1023
1200,1.94,9.29,1023,1023,1023,1023
1210,2.03,9.74,1023,1023,1023,1023
1220,2.13,10.85,1023,1023,1023,1023
1230,2.24,11.3,1023,1023,1023,1023
1240,2.36,11.53,1023,1023,1023,1023
1250,2.47,12.87,1023,1023,1023,1023
1260,2.61,13.88,1023,1023,1023,1023
1270,2.74,14.88,1023,1023,1023,1023
1280,2.88,15.11,1023,1023,1023,1023
1290,3.04,14.88,1023,1023,1023,1023
1300,3.19,15.22,1023,1023,1023,1023
1310,3.33,15.0,1023,1023,1023,1023
1320,3.48,14.21,1023,1023,1023,1023
1330,3.61,13.65,1023,1023,1023,1023
1340,3.74,12.2,1023,1023,1023,1023
1350,3.86,12.09,1023,1023,1023,1023
1360,3.98,11.41,1023,1023,1023,1023
1370,4.08,10.74,1023,1023,1023,1023
1380,4.19,10.63,1023,1023,1023,1023
1390,4.28,9.4,1023,1023,1023,1023
1400,4.37,9.74,1023,1023,1023,1023
1410,4.47,9.62,1023,1023,1023,1023
1420,4.55,7.5,1023,1023,1023,1023
1430,4.61,7.61,1023,1023,1023,1023
1440,4.68,5.6,1023,1023,1023,1023
1450,4.73,5.37,1023,1023,1023,1023
1460,4.77,4.48,1023,1023,1023,1023
1470,4.81,3.69,1023,1023,1023,1023
1480,4.84,3.02,1023,1023,1023,1023
1490,4.86,1.68,1023,1023,1023,1023
1500,4.87,1.34,1023,1023,1023,1023
1510,4.88,1.57,1023,1023,1023,1023
1520,4.88,-0.11,1023,1023,1023,1023
1530,4.87,-0.78,1023,1023,1023,1023
1540,4.85,-1.57,1023,1023,1023,1023
1550,4.82,-2.46,1023,1023,1023,1023
1560,4.79,-3.02,1023,1023,1023,1023
1570,4.74,-5.04,1023,1023,1023,1023
1580,4.68,-6.15,1023,1023,1023,1023
1590,4.61,-6.27,1023,1023,1023,1023
1600,4.54,-5.6,1023,1023,1023,1023
1610,4.48,-6.15,1023,1023,1023,1023
1620,4.4,-6.83,1023,1023,1023,1023
1630,4.33,-8.06,1023,1023,1023,1023
1640,4.23,-7.5,1023,1023,1023,1023
1650,4.15,-8.5,1023,1023,1023,1023
1660,4.06,-8.95,1023,1023,1023,1023
1670,3.96,-8.62,1023,1023,1023,1023
1680,3.86,-9.74,1023,1023,1023,1023
1690,3.76,-9.96,1023,1023,1023,1023
1700,3.64,-10.41,1023,1023,1023,1023
1710,3.53,-11.19,1023,1023,1023,1023
1720,3.4,-11.64,1023,1023,1023,1023
1730,3.28,-12.09,1023,1023,1023,1023
1740,3.15,-11.41,1023,1023,1023,1023
1750,3.02,-11.97,1023,1023,1023,1023
1760,2.88,-13.76,1023,1023,1023,1023
1770,2.74,-13.32,1023,1023,1023,1023
1780,2.59,-13.99,1023,1023,1023,1023
1790,2.45,-14.32,1023,1023,1023,1023
1800,2.29,-13.54,1023,1023,1023,1023
1810,2.14,-13.76,1023,1023,1023,1023
1820,2.0,-13.2,1023,1023,1023,1023
1830,1.87,-12.31,1023,1023,1023,1023
1840,1.73,-12.65,1023,1023,1023,1023
1850,1.6,-12.53,1023,1023,1023,1023
1860,1.46,-13.2,1023,1023,1023,1023
1870,1.32,-11.75,1023,1023,1023,1023
1880,1.21,-10.3,1023,1023,1023,1023
1890,1.1,-10.3,1023,1023,1023,1023
1900,0.98,-9.74,1023,1023,1023,1023
1910,0.87,-9.29,1023,1023,1023,1023
1920,0.78,-7.95,1023,1023,1023,1023
1930,0.7,-6.83,1023,1023,1023,1023
1940,0.62,-5.82,1023,1023,1023,1023
1950,0.55,-5.37,1023,1023,1023,1023
1960,0.5,-4.03,1023,1023,1023,1023
1970,0.45,-4.03,1023,1023,1023,1023
1980,0.41,-2.35,1023,1023,1023,1023
1990,0.38,-1.34,1023,1023,1023,1023
2000,0.36,-1.01,1023,1023,1023,1023
2010,0.6,-0.22,256,256,256,256
2020,0.59,-0.22,256,256,256,256
2030,0.59,-0.34,256,256,256,256
2040,0.59,-0.22,256,256,256,256
2050,0.59,-0.22,256,256,256,256
2060,0.59,0.0,256,256,256,256
2070,0.59,-0.22,256,256,256,256
2080,0.58,-0.11,256,256,256,256
2090,0.58,-0.22,256,256,256,256
2100,0.58,0.11,256,256,256,256
2110,0.58,0.34,256,256,256,256
2120,0.59,0.22,256,256,256,256
2130,0.59,0.0,256,256,256,256
2140,0.58,-0.22,256,256,256,256
2150,0.58,-0.45,256,256,256,256
2160,0.58,-0.22,256,256,256,256
2170,0.57,0.0,256,256,256,256
2180,0.58,0.11,256,256,256,256
2190,0.57,0.11,256,256,256,256
2200,0.58,0.11,256,256,256,256
2210,0.58,0.11,256,256,256,256
2220,0.58,0.0,256,256,256,256
2230,0.58,0.0,256,256,256,256
2240,0.58,0.11,256,256,256,256
2250,0.58,0.22,256,256,256,256
2260,0.59,0.11,256,256,256,256
2270,0.59,0.11,256,256,256,256
2280,0.59,0.11,256,256,256,256
2290,0.59,0.0,256,256,256,256
2300,0.59,0.11,256,256,256,256
2310,0.59,0.0,256,256,256,256
2320,0.59,0.22,256,256,256,256
2330,0.6,0.56,256,256,256,256
2340,0.6,0.22,256,256,256,256
2350,0.6,0.34,256,256,256,256
2360,0.61,0.67,256,256,256,256
2370,0.62,0.67,256,256,256,256
2380,0.62,0.45,256,256,256,256
2390,0.63,0.78,256,256,256,256
2400,0.64,1.23,256,256,256,256
2410,0.65,1.12,256,256,256,256
2420,0.66,1.12,256,256,256,256
2430,0.67,1.12,256,256,256,256
2440,0.69,1.01,256,256,256,256
2450,0.69,0.78,256,256,256,256
2460,0.7,0.45,256,256,256,256
2470,0.71,0.67,256,256,256,256
2480,0.71,0.34,256,256,256,256
2490,0.72,0.34,256,256,256,256
2500,0.72,0.11,256,256,256,256
2510,0.72,0.11,256,256,256,256
2520,0.72,-0.11,256,256,256,256
2530,0.72,-0.22,256,256,256,256
2540,0.72,-0.11,256,256,256,256
2550,0.72,-0.22,256,256,256,256
2560,0.71,-0.45,256,256,256,256
2570,0.71,-0.9,256,256,256,256
2580,0.7,-1.12,256,256,256,256
2590,0.69,-1.34,256,256,256,256
2600,0.67,-1.34,256,256,256,256
2610,0.66,-1.45,256,256,256,256
2620,0.64,-1.57,256,256,256,256
2630,0.63,-1.9,256,256,256,256
2640,0.61,-2.13,256,256,256,256
2650,0.59,-2.46,256,256,256,256
2660,0.56,-2.46,256,256,256,256
2670,0.53,-2.13,256,256,256,256
2680,0.51,-2.13,256,256,256,256
2690,0.49,-2.13,256,256,256,256
2700,0.47,-2.13,256,256,256,256
2710,0.45,-2.01,256,256,256,256
2720,0.43,-1.68,256,256,256,256
2730,0.41,-1.34,256,256,256,256
2740,0.4,-0.9,256,256,256,256
2750,0.39,-0.78,256,256,256,256
2760,0.39,-0.67,256,256,256,256
2770,0.38,-0.78,256,256,256,256
2780,0.37,-0.45,256,256,256,256
2790,0.37,0.0,256,256,256,256
2800,0.37,0.22,256,256,256,256
2810,0.37,0.67,256,256,256,256
2820,0.38,0.78,256,256,256,256
2830,0.39,1.34,256,256,256,256
2840,0.41,1.68,256,256,256,256
2850,0.42,1.68,256,256,256,256
2860,0.44,1.79,256,256,256,256
2870,0.46,2.01,256,256,256,256
2880,0.48,2.46,256,256,256,256
2890,0.51,2.46,256,256,256,256
2900,0.52,2.24,256,256,256,256
2910,0.55,2.13,256,256,256,256
2920,0.57,2.13,256,256,256,256
2930,0.59,2.24,256,256,256,256
2940,0.61,2.13,256,256,256,256
2950,0.64,1.68,256,256,256,256
2960,0.65,1.34,256,256,256,256
2970,0.66,1.12,256,256,256,256
2980,0.66,1.12,256,256,256,256
2990,0.68,0.78,256,256,256,256
3000,0.68,0.22,256,256,256,256
3010,0.68,-0.34,256,256,256,256
3020,0.67,-0.45,256,256,256,256
3030,0.67,-0.45,256,256,256,256
3040,0.66,-0.78,256,256,256,256
3050,0.66,-0.9,256,256,256,256
3060,0.64,-0.9,256,256,256,256
3070,0.63,-1.23,256,256,256,256
3080,0.61,-1.12,256,256,256,256
3090,0.61,-0.9,256,256,256,256
3100,0.59,-0.9,256,256,256,256
3110,0.58,-0.9,256,256,256,256
3120,0.57,-1.12,256,256,256,256
3130,0.56,-0.9,256,256,256,256
3140,0.56,-0.78,256,256,256,256
3150,0.55,-0.67,256,256,256,256
3160,0.54,-0.22,256,256,256,256
3170,0.54,-0.11,256,256,256,256
3180,0.54,0.0,256,256,256,256
3190,0.54,0.0,256,256,256,256
3200,0.54,0.22,256,256,256,256
3210,0.54,0.22,256,256,256,256
3220,0.54,0.45,256,256,256,256
3230,0.54,0.56,256,256,256,256
3240,0.55,0.45,256,256,256,256
3250,0.55,0.78,256,256,256,256
3260,0.56,0.78,256,256,256,256
3270,0.57,0.67,256,256,256,256
3280,0.57,0.56,256,256,256,256
3290,0.57,0.67,256,256,256,256
3300,0.59,1.12,256,256,256,256
3310,0.59,0.78,256,256,256,256
3320,0.6,0.9,256,256,256,256
3330,0.61,0.67,256,256,256,256
3340,0.61,0.78,256,256,256,256
3350,0.62,1.12,256,256,256,256
3360,0.63,0.67,256,256,256,256
3370,0.63,0.67,256,256,256,256
3380,0.63,0.34,256,256,256,256
3390,0.64,0.34,256,256,256,256
3400,0.64,0.34,256,256,256,256
3410,0.64,0.22,256,256,256,256
3420,0.64,-0.11,256,256,256,256
3430,0.64,-0.45,256,256,256,256
3440,0.63,-0.45,256,256,256,256
3450,0.62,-0.67,256,256,256,256
3460,0.61,-1.23,256,256,256,256
3470,0.6,-1.34,256,256,256,256
3480,0.58,-1.34,256,256,256,256
3490,0.57,-0.78,256,256,256,256
3500,0.56,-1.12,256,256,256,256
3510,0.55,-1.12,256,256,256,256
3520,0.54,-1.12,256,256,256,256
3530,0.52,-0.9,256,256,256,256
3540,0.52,-0.9,256,256,256,256
3550,0.5,-1.23,256,256,256,256
3560,0.49,-1.45,256,256,256,256
3570,0.47,-1.68,256,256,256,256
3580,0.45,-1.57,256,256,256,256
3590,0.44,-1.79,256,256,256,256
3600,0.42,-1.9,256,256,256,256
3610,0.4,-2.13,256,256,256,256
3620,0.37,-2.01,256,256,256,256
3630,0.35,-2.13,256,256,256,256
3640,0.33,-1.9,256,256,256,256
3650,0.31,-2.13,256,256,256,256
3660,0.29,-1.9,256,256,256,256
3670,0.27,-1.9,256,256,256,256
3680,0.25,-1.9,256,256,256,256
3690,0.23,-1.79,256,256,256,256
3700,0.21,-1.57,256,256,256,256
3710,0.19,-1.34,256,256,256,256
3720,0.18,-1.12,256,256,256,256
3730,0.17,-1.12,256,256,256,256
3740,0.16,-1.01,256,256,256,256
3750,0.15,-1.01,256,256,256,256
3760,0.14,-0.9,256,256,256,256
3770,0.13,-0.78,256,256,256,256
3780,0.12,-0.67,256,256,256,256
3790,0.11,-0.56,256,256,256,256
3800,0.1,-0.67,256,256,256,256
3810,0.09,-0.56,256,256,256,256
3820,0.08,-0.56,256,256,256,256
3830,0.08,-0.56,256,256,256,256
3840,0.07,-0.67,256,256,256,256
3850,0.07,-0.56,256,256,256,256
3860,0.06,-0.45,256,256,256,256
3870,0.05,-0.67,256,256,256,256
3880,0.04,-0.56,256,256,256,256
3890,0.04,-0.45,256,256,256,256
3900,0.03,-0.22,256,256,256,256
3910,0.03,-0.11,256,256,256,256
3920,0.03,-0.11,256,256,256,256
3930,0.03,-0.11,256,256,256,256
3940,0.03,0.11,256,256,256,256
3950,0.02,0.0,256,256,256,256
3960,0.02,0.11,256,256,256,256
3970,0.02,0.11,256,256,256,256
3980,0.02,0.11,256,256,256,256
3990,0.02,0.22,256,256,256,256
4000,0.02,0.45,256,256,256,256
4010,0.03,0.34,256,256,256,256
4020,0.44,1.57,384,384,384,384
4030,0.45,1.45,384,384,384,384
4040,0.47,1.23,384,384,384,384
4050,0.48,1.34,384,384,384,384
4060,0.5,1.57,384,384,384,384
4070,0.51,1.57,384,384,384,384
4080,0.53,1.45,384,384,384,384
4090,0.54,1.34,384,384,384,384
4100,0.56,1.34,384,384,384,384
4110,0.57,1.57,384,384,384,384
4120,0.59,2.01,384,384,384,384
4130,0.61,2.24,384,384,384,384
4140,0.63,2.13,384,384,384,384
4150,0.66,2.24,384,384,384,384
4160,0.7,2.69,384,384,384,384
4170,0.7,2.69,384,384,384,384
4180,0.73,3.02,384,384,384,384
4190,0.77,3.36,384,384,384,384
4200,0.8,3.69,384,384,384,384
4210,0.84,4.25,384,384,384,384
4220,0.89,4.48,384,384,384,384
4230,0.94,4.92,384,384,384,384
4240,0.99,5.6,384,384,384,384
4250,1.05,5.93,384,384,384,384
4260,1.1,6.49,384,384,384,384
4270,1.18,7.05,384,384,384,384
4280,1.25,7.5,384,384,384,384
4290,1.33,7.95,384,384,384,384
4300,1.4,8.28,384,384,384,384
4310,1.5,8.5,384,384,384,384
4320,1.58,9.18,384,384,384,384
4330,1.67,9.62,384,384,384,384
4340,1.76,9.51,384,384,384,384
4350,1.87,10.3,384,384,384,384
4360,2.07,10.63,384,384,384,384
4370,2.07,10.63,384,384,384,384
4380,2.18,11.19,384,384,384,384
4390,2.3,10.97,384,384,384,384
4400,2.41,11.64,384,384,384,384
4410,2.53,11.64,384,384,384,384
4420,2.64,11.75,384,384,384,384
4430,2.75,11.86,384,384,384,384
4440,2.87,11.75,384,384,384,384
4450,2.99,12.09,384,384,384,384
4460,3.11,12.31,384,384,384,384
4470,3.25,12.65,384,384,384,384
4480,3.36,12.76,384,384,384,384
4490,3.5,13.2,384,384,384,384
4500,3.63,13.76,384,384,384,384
4510,3.77,12.76,384,384,384,384
4520,3.89,13.54,384,384,384,384
4530,4.04,12.98,384,384,384,384
4540,4.16,13.2,384,384,384,384
4550,4.28,12.2,384,384,384,384
4560,4.41,12.76,384,384,384,384
4570,4.53,11.3,384,384,384,384
4580,4.65,12.2,384,384,384,384
4590,4.76,10.63,384,384,384,384
4600,4.86,10.74,384,384,384,384
4610,4.97,9.74,384,384,384,384
4620,5.07,9.62,384,384,384,384
4630,5.16,8.95,384,384,384,384
4640,5.24,8.62,384,384,384,384
4650,5.32,7.72,384,384,384,384
4660,5.4,7.39,384,384,384,384
4670,5.47,6.83,384,384,384,384
4680,5.54,6.49,384,384,384,384
4690,5.6,6.15,384,384,384,384
4700,5.66,5.37,384,384,384,384
4710,5.7,5.26,384,384,384,384
4720,5.75,4.03,384,384,384,384
4730,5.79,4.36,384,384,384,384
4740,5.82,2.91,384,384,384,384
4750,5.85,2.57,384,384,384,384
4760,5.87,2.24,384,384,384,384
4770,5.89,1.34,384,384,384,384
4780,5.89,0.78,384,384,384,384
4790,5.9,0.11,384,384,384,384
4800,5.89,-0.45,384,384,384,384
4810,5.89,-1.23,384,384,384,384
4820,5.87,-1.57,384,384,384,384
4830,5.85,-2.24,384,384,384,384
4840,5.82,-2.46,384,384,384,384
4850,5.79,-3.02,384,384,384,384
4860,5.75,-3.92,384,384,384,384
4870,5.71,-4.03,384,384,384,384
4880,5.67,-4.59,384,384,384,384
4890,5.62,-4.81,384,384,384,384
4900,5.56,-5.15,384,384,384,384
4910,5.51,-5.93,384,384,384,384
4920,5.45,-5.6,384,384,384,384
4930,5.39,-5.6,384,384,384,384
4940,5.32,-5.6,384,384,384,384
4950,5.27,-6.38,384,384,384,384
4960,5.21,-5.82,384,384,384,384
4970,5.14,-6.04,384,384,384,384
4980,5.07,-5.93,384,384,384,384
4990,5.02,-5.71,384,384,384,384
5000,4.96,-5.15,384,384,384,384
5010,4.91,-5.15,384,384,384,384
5020,4.85,-4.03,384,384,384,384
5030,4.81,-4.25,384,384,384,384
5040,4.77,-3.02,384,384,384,384
5050,4.74,-3.13,384,384,384,384
5060,4.71,-2.46,384,384,384,384
5070,4.68,-2.8,384,384,384,384
5080,4.66,-1.57,384,384,384,384
5090,4.64,-1.9,384,384,384,384
5100,4.62,-0.22,384,384,384,384
5110,4.61,-1.12,384,384,384,384
5120,4.61,0.45,384,384,384,384
5130,4.61,0.45,384,384,384,384
5140,4.61,1.23,384,384,384,384
5150,4.62,1.57,384,384,384,384
5160,4.64,2.57,384,384,384,384
5170,4.66,2.35,384,384,384,384
5180,4.69,3.13,384,384,384,384
5190,4.71,2.91,384,384,384,384
5200,4.74,4.14,384,384,384,384
5210,4.78,3.8,384,384,384,384
5220,4.81,3.69,384,384,384,384
5230,4.85,4.25,384,384,384,384
5240,4.89,3.02,384,384,384,384
5250,4.92,4.48,384,384,384,384
5260,4.96,3.47,384,384,384,384
5270,4.99,3.8,384,384,384,384
5280,5.02,3.47,384,384,384,384
5290,5.06,3.69,384,384,384,384
5300,5.09,3.47,384,384,384,384
5310,5.12,4.03,384,384,384,384
5320,5.16,3.47,384,384,384,384
5330,5.19,3.69,384,384,384,384
5340,5.22,3.25,384,384,384,384
5350,5.25,3.58,384,384,384,384
5360,5.28,2.8,384,384,384,384
5370,5.3,3.36,384,384,384,384
5380,5.33,2.46,384,384,384,384
5390,5.35,2.8,384,384,384,384
5400,5.38,2.35,384,384,384,384
5410,5.4,2.01,384,384,384,384
5420,5.41,1.9,384,384,384,384
5430,5.43,2.01,384,384,384,384
5440,5.44,1.57,384,384,384,384
5450,5.46,1.45,384,384,384,384
5460,5.47,0.78,384,384,384,384
5470,5.47,0.78,384,384,384,384
5480,5.48,0.78,384,384,384,384
5490,5.48,0.0,384,384,384,384
5500,5.47,0.11,384,384,384,384
5510,5.47,-0.45,384,384,384,384
5520,5.47,-0.45,384,384,384,384
5530,5.46,-0.78,384,384,384,384
5540,5.45,-0.9,384,384,384,384
5550,5.43,-1.45,384,384,384,384
5560,5.41,-1.01,384,384,384,384
5570,5.4,-2.13,384,384,384,384
5580,5.38,-1.34,384,384,384,384
5590,5.36,-2.24,384,384,384,384
5600,5.34,-2.13,384,384,384,384
5610,5.31,-2.46,384,384,384,384
5620,5.29,-2.13,384,384,384,384
5630,5.26,-3.13,384,384,384,384
5640,5.23,-3.13,384,384,384,384
5650,5.2,-3.36,384,384,384,384
5660,5.15,-3.36,384,384,384,384
5670,5.12,-3.58,384,384,384,384
5680,5.08,-3.69,384,384,384,384
5690,5.05,-3.92,384,384,384,384
5700,5.0,-4.03,384,384,384,384
5710,4.96,-4.03,384,384,384,384
5720,4.92,-4.03,384,384,384,384
5730,4.87,-3.92,384,384,384,384
5740,4.84,-4.14,384,384,384,384
5750,4.79,-3.25,384,384,384,384
5760,4.76,-3.92,384,384,384,384
5770,4.72,-3.36,384,384,384,384
5780,4.68,-3.47,384,384,384,384
5790,4.64,-2.91,384,384,384,384
5800,4.61,-3.47,384,384,384,384
5810,4.58,-2.57,384,384,384,384
5820,4.56,-2.91,384,384,384,384
5830,4.53,-2.35,384,384,384,384
5840,4.5,-2.69,384,384,384,384
5850,4.47,-2.35,384,384,384,384
5860,4.44,-2.24,384,384,384,384
5870,4.43,-2.01,384,384,384,384
5880,4.41,-2.01,384,384,384,384
5890,4.39,-1.34,384,384,384,384
5900,4.37,-1.68,384,384,384,384
5910,4.35,-1.12,384,384,384,384
5920,4.34,-0.9,384,384,384,384
5930,4.33,-1.01,384,384,384,384
5940,4.32,-0.78,384,384,384,384
5950,4.32,-0.56,384,384,384,384
5960,4.31,-0.45,384,384,384,384
5970,4.3,-0.56,384,384,384,384
5980,4.29,-0.22,384,384,384,384
5990,4.29,-0.78,384,384,384,384
6000,4.28,-0.22,384,384,384,384
6010,4.28,-0.9,384,384,384,384
6020,4.27,-0.22,384,384,384,384
6030,0.43,0.11,512,512,512,512
6040,0.43,-0.45,512,512,512,512
6050,0.42,-0.34,512,512,512,512
6060,0.42,0.22,512,512,512,512
6070,0.43,0.45,512,512,512,512
6080,0.44,0.56,512,512,512,512
6090,0.45,0.9,512,512,512,512
6100,0.46,1.57,512,512,512,512
6110,0.47,1.9,512,512,512,512
6120,0.5,2.69,512,512,512,512
6130,0.53,3.47,512,512,512,512
6140,0.57,4.59,512,512,512,512
6150,0.63,5.6,512,512,512,512
6160,0.69,6.71,512,512,512,512
6170,0.75,7.61,512,512,512,512
6180,0.84,8.95,512,512,512,512
6190,0.94,10.3,512,512,512,512
6200,1.04,11.41,512,512,512,512
6210,1.17,12.53,512,512,512,512
6220,1.3,13.76,512,512,512,512
6230,1.45,15.11,512,512,512,512
6240,1.61,16.23,512,512,512,512
6250,1.79,17.68,512,512,512,512
6260,1.96,18.46,512,512,512,512
6270,2.15,19.81,512,512,512,512
6280,2.36,21.04,512,512,512,512
6290,2.56,22.16,512,512,512,512
6300,2.79,23.16,512,512,512,512
6310,3.04,24.73,512,512,512,512
6320,3.3,25.63,512,512,512,512
6330,3.54,26.63,512,512,512,512
6340,3.83,27.19,512,512,512,512
6350,4.11,28.42,512,512,512,512
6360,4.39,29.77,512,512,512,512
6370,4.69,29.99,512,512,512,512
6380,5.01,31.11,512,512,512,512
6390,5.29,30.66,512,512,512,512
6400,5.61,32.01,512,512,512,512
6410,5.61,32.01,512,512,512,512
6420,5.93,31.45,512,512,512,512
6430,6.56,32.01,512,512,512,512
6440,6.88,31.11,512,512,512,512
6450,7.18,30.66,512,512,512,512
6460,7.51,30.89,512,512,512,512
6470,7.82,30.21,512,512,512,512
6480,8.1,29.1,512,512,512,512
6490,8.39,29.99,512,512,512,512
6500,8.68,27.53,512,512,512,512
6510,8.96,28.09,512,512,512,512
6520,9.23,27.64,512,512,512,512
6530,9.51,29.32,512,512,512,512
6540,9.78,25.29,512,512,512,512
6550,10.03,24.17,512,512,512,512
6560,10.27,23.61,512,512,512,512
6570,10.51,22.83,512,512,512,512
6580,10.73,20.25,512,512,512,512
6590,10.91,18.8,512,512,512,512
6600,11.1,17.68,512,512,512,512
6610,11.26,17.01,512,512,512,512
6620,11.43,15.11,512,512,512,512
6630,11.57,14.32,512,512,512,512
6640,11.7,12.76,512,512,512,512
6650,11.82,12.09,512,512,512,512
6660,11.93,10.85,512,512,512,512
6670,12.03,9.4,512,512,512,512
6680,12.11,6.83,512,512,512,512
6690,12.16,5.15,512,512,512,512
6700,12.21,3.92,512,512,512,512
6710,12.23,2.35,512,512,512,512
6720,12.24,0.22,512,512,512,512
6730,12.23,-1.57,512,512,512,512
6740,12.21,-3.58,512,512,512,512
6750,12.15,-4.92,512,512,512,512
6760,12.1,-5.15,512,512,512,512
6770,12.04,-6.6,512,512,512,512
6780,11.96,-7.95,512,512,512,512
6790,11.87,-9.85,512,512,512,512
6800,11.76,-9.74,512,512,512,512
