1.10,0.00,0,0,0,0
1.14,-0.56,437,604,857,427
1.14,-0.56,437,604,857,427
1.24,-0.67,437,604,857,427
1.23,-0.67,437,604,857,427
1.22,-0.78,437,604,857,427
1.21,-0.67,437,604,857,427
1.21,-0.67,437,604,857,427
1.20,-0.34,437,604,857,427
1.20,-0.34,437,604,857,427
1.20,0.00,437,604,857,427
1.20,0.00,437,604,857,427
1.20,0.11,437,604,857,427
1.20,0.45,437,604,857,427
1.20,0.45,437,604,857,427
1.20,0.11,437,604,857,427
1.20,-0.11,437,604,857,427
1.20,-0.34,437,604,857,427
1.19,-1.12,437,604,857,427
1.18,-1.57,437,604,857,427
1.16,-1.90,437,604,857,427
1.14,-2.80,437,604,857,427
1.11,-3.58,437,604,857,427
1.07,-4.14,437,604,857,427
1.02,-5.37,437,604,857,427
0.96,-6.60,437,604,857,427
0.89,-7.39,437,604,857,427
0.80,-8.95,437,604,857,427
0.72,-9.74,437,604,857,427
0.61,-10.97,437,604,857,427
0.50,-11.75,437,604,857,427
0.37,-13.20,437,604,857,427
0.24,-14.10,437,604,857,427
0.09,-15.55,437,604,857,427
-0.07,-16.56,437,604,857,427
-0.24,-17.35,437,604,857,427
-0.43,-18.80,437,604,857,427
-0.63,-20.37,437,604,857,427
-0.83,-20.59,437,604,857,427
-1.04,-22.49,437,604,857,427
-1.27,-23.72,437,604,857,427
-1.51,-23.72,437,604,857,427
-1.76,-24.62,437,604,857,427
-2.00,-24.73,437,604,857,427
-2.26,-25.51,437,604,857,427
-2.51,-25.74,437,604,857,427
-2.78,-26.41,437,604,857,427
-3.03,-26.52,437,604,857,427
-3.31,-26.52,437,604,857,427
-3.57,-26.52,437,604,857,427
-3.83,-26.30,437,604,857,427
-4.11,-26.52,437,604,857,427
-4.35,-25.07,437,604,857,427
-4.62,-25.63,437,604,857,427
-4.87,-25.07,437,604,857,427
-5.11,-24.28,437,604,857,427
-5.36,-23.50,437,604,857,427
-5.58,-22.83,437,604,857,427
-5.81,-22.38,437,604,857,427
-6.02,-20.37,437,604,857,427
-6.24,-20.81,437,604,857,427
-6.43,-18.91,437,604,857,427
-6.61,-17.79,437,604,857,427
-6.78,-16.79,437,604,857,427
-6.96,-16.00,437,604,857,427
-7.10,-13.76,437,604,857,427
-7.24,-12.98,437,604,857,427
-7.37,-12.98,437,604,857,427
-7.49,-9.85,437,604,857,427
-7.58,-9.96,437,604,857,427
-7.67,-7.61,437,604,857,427
-7.74,-6.27,437,604,857,427
-7.80,-5.37,437,604,857,427
-7.84,-3.47,437,604,857,427
-7.88,-2.13,437,604,857,427
-7.88,-0.22,437,604,857,427
-7.88,0.78,437,604,857,427
-7.86,3.36,437,604,857,427
-7.83,3.58,437,604,857,427
-7.78,6.15,437,604,857,427
-7.72,6.94,437,604,857,427
-7.64,8.84,437,604,857,427
-7.55,10.18,437,604,857,427
-7.44,11.19,437,604,857,427
-7.31,13.43,437,604,857,427
-7.18,12.65,437,604,857,427
-7.05,15.55,437,604,857,427
-6.89,16.34,437,604,857,427
-6.72,16.56,437,604,857,427
-6.54,19.14,437,604,857,427
-6.34,18.69,437,604,857,427
-6.15,21.60,437,604,857,427
-5.94,21.26,437,604,857,427
-5.71,22.94,437,604,857,427
-5.47,23.05,437,604,857,427
-5.26,22.72,437,604,857,427
-5.02,23.28,437,604,857,427
-4.80,22.49,437,604,857,427
-4.57,23.05,437,604,857,427
-4.34,22.60,437,604,857,427
-4.11,22.16,437,604,857,427
-3.90,21.82,437,604,857,427
-3.69,21.49,437,604,857,427
-3.46,20.93,437,604,857,427
-3.27,20.25,437,604,857,427
-3.07,19.36,437,604,857,427
-2.88,18.58,437,604,857,427
-2.70,17.46,437,604,857,427
-2.53,16.11,437,604,857,427
-2.37,15.67,437,604,857,427
-2.22,13.54,437,604,857,427
-2.09,13.43,437,604,857,427
-1.97,10.63,437,604,857,427
-1.87,9.62,437,604,857,427
-1.79,7.50,437,604,857,427
-1.72,5.82,437,604,857,427
-1.67,5.26,437,604,857,427
-1.63,2.57,437,604,857,427
-1.60,2.69,437,604,857,427
-1.60,-0.67,437,604,857,427
-1.61,-1.01,437,604,857,427
-1.63,-2.80,437,604,857,427
-1.67,-4.14,437,604,857,427
-1.71,-5.82,437,604,857,427
-1.78,-6.83,437,604,857,427
-1.85,-7.39,437,604,857,427
-1.94,-9.18,437,604,857,427
-2.03,-9.18,437,604,857,427
-2.14,-10.41,437,604,857,427
-2.24,-10.85,437,604,857,427
-2.36,-11.08,437,604,857,427
-2.47,-12.65,437,604,857,427
-2.60,-12.65,437,604,857,427
-2.73,-13.76,437,604,857,427
-2.88,-14.32,437,604,857,427
-3.03,-14.55,437,604,857,427
-3.18,-16.34,437,604,857,427
-3.34,-16.34,437,604,857,427
-3.51,-16.67,437,604,857,427
-3.69,-17.79,437,604,857,427
-3.87,-16.90,437,604,857,427
-4.04,-18.24,437,604,857,427
-4.23,-17.46,437,604,857,427
-4.39,-17.90,437,604,857,427
-4.58,-17.12,437,604,857,427
-4.75,-17.57,437,604,857,427
-4.91,-16.23,437,604,857,427
-5.08,-16.67,437,604,857,427
